repo_name,commit_num,commit,code_slice,ground_truth,prediction
devops-exercises,46,4b671,<module>@tests_scripts_question_utils_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,47,e58a9,<module>@tests_syntax_lint.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,47,e58a9,<module>@scripts_random_question.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,47,e58a9,<body>@tests_scripts_question_utils_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,47,e58a9,<module>@tests_syntax_checker_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,47,e58a9,<module>@scripts_update_question_number.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,47,e58a9,<module>@topics_flask_container_ci_app_main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,47,e58a9,<module>@scripts_question_utils.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,47,e58a9,<module>@coding_python_binary_search.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,47,e58a9,<module>@tests_scripts_question_utils_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,48,97758,<module>@tests_syntax_lint.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,48,97758,<module>@scripts_random_question.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,48,97758,<body>@tests_scripts_question_utils_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,48,97758,<module>@tests_syntax_checker_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,48,97758,<module>@scripts_update_question_number.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,48,97758,<module>@topics_flask_container_ci_app_main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,48,97758,NEW@<module>@coding_python_binary_search.py_slice.py,Benign,Benign
devops-exercises,48,97758,<module>@scripts_question_utils.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,48,97758,<module>@tests_scripts_question_utils_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,49,51f7b,<module>@tests_syntax_lint.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,49,51f7b,<module>@scripts_random_question.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,49,51f7b,<body>@tests_scripts_question_utils_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,49,51f7b,<module>@tests_syntax_checker_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,49,51f7b,<module>@scripts_update_question_number.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,49,51f7b,<module>@topics_flask_container_ci_app_main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,49,51f7b,<module>@scripts_question_utils.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,49,51f7b,<module>@coding_python_binary_search.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,49,51f7b,<module>@tests_scripts_question_utils_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,50,692a6,NEW@<module>@coding_python_merge_sort.py_slice.py,Benign,Benign
devops-exercises,50,692a6,<module>@tests_syntax_lint.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,50,692a6,<module>@scripts_random_question.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,50,692a6,<body>@tests_scripts_question_utils_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,50,692a6,<module>@tests_syntax_checker_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,50,692a6,<module>@scripts_update_question_number.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,50,692a6,<module>@topics_flask_container_ci_app_main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,50,692a6,<module>@scripts_question_utils.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,50,692a6,<module>@coding_python_binary_search.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,50,692a6,<module>@tests_scripts_question_utils_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,51,70f38,NEW@<module>@scripts_update_question_number.py_slice.py,Benign,Benign
devops-exercises,51,70f38,<module>@coding_python_merge_sort.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,51,70f38,NEW@<module>@scripts_question_utils.py_slice.py,Benign,Benign
devops-exercises,51,70f38,<module>@tests_syntax_lint.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,51,70f38,<module>@scripts_random_question.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,51,70f38,NEW@<body>@tests_scripts_question_utils_unittest.py_slice.py,Benign,Benign
devops-exercises,51,70f38,<module>@tests_syntax_checker_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,51,70f38,<module>@topics_flask_container_ci_app_main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,51,70f38,<module>@coding_python_binary_search.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,51,70f38,<module>@tests_scripts_question_utils_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,52,689a0,<module>@coding_python_merge_sort.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,52,689a0,<module>@tests_syntax_lint.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,52,689a0,<module>@scripts_random_question.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,52,689a0,<body>@tests_scripts_question_utils_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,52,689a0,<module>@tests_syntax_checker_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,52,689a0,<module>@scripts_update_question_number.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,52,689a0,<module>@topics_flask_container_ci_app_main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,52,689a0,NEW@<module>@coding_python_binary_search.py_slice.py,Benign,Benign
devops-exercises,52,689a0,<module>@scripts_question_utils.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,52,689a0,<module>@tests_scripts_question_utils_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,53,5fde9,NEW@<module>@scripts_update_question_number.py_slice.py,Benign,Benign
devops-exercises,53,5fde9,<module>@coding_python_merge_sort.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,53,5fde9,NEW@<module>@scripts_question_utils.py_slice.py,Benign,Benign
devops-exercises,53,5fde9,<module>@tests_syntax_lint.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,53,5fde9,<module>@scripts_random_question.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,53,5fde9,NEW@<body>@tests_scripts_question_utils_unittest.py_slice.py,Benign,Benign
devops-exercises,53,5fde9,<module>@tests_syntax_checker_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,53,5fde9,<module>@topics_flask_container_ci_app_main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,53,5fde9,<module>@coding_python_binary_search.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
devops-exercises,53,5fde9,<module>@tests_scripts_question_utils_unittest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,0,c4ff7,NEW@<module>@shannot_process.py_slice.py,Benign,Benign
shannot,0,c4ff7,NEW@<module>@shannot_sandbox.py_slice.py,Benign,Benign
shannot,0,c4ff7,NEW@<body>@shannot_sandbox.py_slice.py,Benign,Benign
shannot,1,5b27a,NEW@<module>@tests_conftest.py_slice.py,Benign,Benign
shannot,1,5b27a,<module>@shannot_process.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,1,5b27a,NEW@<module>@shannot_sandbox.py_slice.py,Benign,Benign
shannot,1,5b27a,NEW@<body>@shannot_sandbox.py_slice.py,Benign,Benign
shannot,2,7caaf,NEW@<module>@shannot_process.py_slice.py,Benign,Benign
shannot,2,7caaf,<module>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,2,7caaf,<module>@tests_conftest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,2,7caaf,NEW@<body>@shannot_sandbox.py_slice.py,Benign,Benign
shannot,3,3a1d3,NEW@<module>@shannot_process.py_slice.py,Benign,Benign
shannot,3,3a1d3,NEW@<module>@tests_conftest.py_slice.py,Benign,Benign
shannot,3,3a1d3,NEW@<body>@shannot_executors_local.py_slice.py,Benign,Benign
shannot,3,3a1d3,NEW@<module>@shannot_sandbox.py_slice.py,Benign,Benign
shannot,3,3a1d3,NEW@<module>@lima_scripts_test_ssh_executor.py_slice.py,Benign,Benign
shannot,3,3a1d3,NEW@<body>@shannot_sandbox.py_slice.py,Benign,Benign
shannot,3,3a1d3,NEW@<module>@shannot_cli.py_slice.py,Benign,Benign
shannot,4,3024e,NEW@<body>@shannot_executors_local.py_slice.py,Benign,Benign
shannot,4,3024e,<module>@shannot_process.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,4,3024e,<module>@tests_conftest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,4,3024e,NEW@<module>@shannot_sandbox.py_slice.py,Benign,Benign
shannot,4,3024e,NEW@<module>@lima_scripts_test_ssh_executor.py_slice.py,Benign,Benign
shannot,4,3024e,NEW@<body>@shannot_sandbox.py_slice.py,Benign,Benign
shannot,4,3024e,<module>@shannot_cli.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,5,cf851,<module>@lima_scripts_test_ssh_executor.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,5,cf851,NEW@<module>@shannot_config.py_slice.py,Benign,Benign
shannot,5,cf851,<body>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,5,cf851,<module>@shannot_process.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,5,cf851,<module>@tests_conftest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,5,cf851,NEW@<module>@shannot_sandbox.py_slice.py,Benign,Benign
shannot,5,cf851,<body>@shannot_executors_local.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,5,cf851,NEW@<body>@tests_test_config.py_slice.py,Benign,Benign
shannot,5,cf851,NEW@<module>@shannot_cli.py_slice.py,Benign,Benign
shannot,6,a1383,<module>@lima_scripts_test_ssh_executor.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,6,a1383,<body>@tests_test_config.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,6,a1383,<module>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,6,a1383,<body>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,6,a1383,<module>@shannot_config.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,6,a1383,<module>@shannot_process.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,6,a1383,<module>@tests_conftest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,6,a1383,<body>@shannot_executors_local.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,6,a1383,NEW@<body>@tests_test_config.py_slice.py,Benign,Benign
shannot,6,a1383,NEW@<module>@shannot_cli.py_slice.py,Benign,Benign
shannot,7,f8a2c,<module>@lima_scripts_test_ssh_executor.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,7,f8a2c,<body>@tests_test_config.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,7,f8a2c,<module>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,7,f8a2c,<body>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,7,f8a2c,<module>@shannot_config.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,7,f8a2c,<module>@shannot_process.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,7,f8a2c,<module>@tests_conftest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,7,f8a2c,<body>@shannot_executors_local.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,7,f8a2c,NEW@<body>@tests_test_config.py_slice.py,Benign,Benign
shannot,7,f8a2c,<module>@shannot_cli.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,8,9d292,NEW@<module>@shannot_config.py_slice.py,Benign,Benign
shannot,8,9d292,<module>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,8,9d292,NEW@<module>@tests_test_mcp_main.py_slice.py,Benign,Benign
shannot,8,9d292,<body>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,8,9d292,NEW@<body>@shannot_executors_local.py_slice.py,Benign,Benign
shannot,8,9d292,<module>@shannot_process.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,8,9d292,<module>@tests_conftest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,8,9d292,NEW@<module>@tests_test_cli_mcp_install.py_slice.py,Benign,Benign
shannot,8,9d292,NEW@<module>@shannot_mcp_main.py_slice.py,Benign,Benign
shannot,8,9d292,NEW@<body>@tests_test_config.py_slice.py,Benign,Benign
shannot,8,9d292,NEW@<module>@lima_scripts_test_ssh_executor.py_slice.py,Benign,Benign
shannot,8,9d292,NEW@<module>@shannot_cli.py_slice.py,Benign,Benign
shannot,9,34b8c,<module>@lima_scripts_test_ssh_executor.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,9,34b8c,<body>@tests_test_config.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,9,34b8c,<module>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,9,34b8c,NEW@<module>@tests_test_mcp_main.py_slice.py,Benign,Benign
shannot,9,34b8c,<body>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,9,34b8c,<module>@shannot_config.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,9,34b8c,<module>@shannot_process.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,9,34b8c,<module>@tests_conftest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,9,34b8c,NEW@<module>@tests_test_cli_mcp_install.py_slice.py,Benign,Benign
shannot,9,34b8c,NEW@<module>@shannot_mcp_main.py_slice.py,Benign,Benign
shannot,9,34b8c,<body>@shannot_executors_local.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,9,34b8c,NEW@<body>@tests_test_config.py_slice.py,Benign,Benign
shannot,9,34b8c,NEW@<module>@shannot_cli.py_slice.py,Benign,Benign
shannot,10,7abff,<module>@lima_scripts_test_ssh_executor.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,10,7abff,<body>@tests_test_config.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,10,7abff,<module>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,10,7abff,NEW@<module>@tests_test_mcp_main.py_slice.py,Benign,Benign
shannot,10,7abff,<body>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,10,7abff,NEW@<body>@tests_test_mcp_integration.py_slice.py,Benign,Benign
shannot,10,7abff,<module>@shannot_config.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,10,7abff,<module>@shannot_process.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,10,7abff,<module>@tests_conftest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,10,7abff,NEW@<module>@shannot_mcp_main.py_slice.py,Benign,Benign
shannot,10,7abff,NEW@<module>@scripts_test_mcp_server.py_slice.py,Benign,Benign
shannot,10,7abff,<module>@tests_test_cli_mcp_install.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,10,7abff,<body>@shannot_executors_local.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,10,7abff,NEW@<body>@tests_test_config.py_slice.py,Benign,Benign
shannot,10,7abff,<module>@shannot_cli.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,11,9de79,<module>@lima_scripts_test_ssh_executor.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,11,9de79,<body>@tests_test_config.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,11,9de79,<module>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,11,9de79,<body>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,11,9de79,NEW@<body>@tests_test_mcp_integration.py_slice.py,Benign,Benign
shannot,11,9de79,<module>@shannot_config.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,11,9de79,<module>@shannot_process.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,11,9de79,<module>@tests_conftest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,11,9de79,NEW@<module>@tests_test_cli_mcp_install.py_slice.py,Benign,Benign
shannot,11,9de79,<module>@shannot_mcp_main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,11,9de79,<body>@tests_test_mcp_integration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,11,9de79,NEW@<module>@scripts_test_mcp_server.py_slice.py,Benign,Benign
shannot,11,9de79,<body>@shannot_executors_local.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,11,9de79,NEW@<body>@tests_test_config.py_slice.py,Benign,Benign
shannot,11,9de79,NEW@<module>@shannot_cli.py_slice.py,Benign,Benign
shannot,11,9de79,<module>@tests_test_mcp_main.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,12,39aaf,<module>@lima_scripts_test_ssh_executor.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,12,39aaf,NEW@<module>@shannot_config.py_slice.py,Benign,Benign
shannot,12,39aaf,<module>@scripts_test_mcp_server.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,12,39aaf,<module>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,12,39aaf,NEW@<module>@tests_test_mcp_main.py_slice.py,Benign,Benign
shannot,12,39aaf,<body>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,12,39aaf,NEW@<body>@tests_test_mcp_integration.py_slice.py,Benign,Benign
shannot,12,39aaf,<module>@shannot_process.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,12,39aaf,<module>@tests_conftest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,12,39aaf,NEW@<module>@tests_test_cli_mcp_install.py_slice.py,Benign,Benign
shannot,12,39aaf,<body>@tests_test_mcp_integration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,12,39aaf,NEW@<module>@shannot_mcp_main.py_slice.py,Benign,Benign
shannot,12,39aaf,<body>@shannot_executors_local.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,12,39aaf,NEW@<body>@tests_test_config.py_slice.py,Benign,Benign
shannot,12,39aaf,NEW@<module>@shannot_cli.py_slice.py,Benign,Benign
shannot,13,4dc3d,NEW@<module>@shannot_config.py_slice.py,Benign,Benign
shannot,13,4dc3d,NEW@<module>@shannot_process.py_slice.py,Benign,Benign
shannot,13,4dc3d,<module>@scripts_test_mcp_server.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,13,4dc3d,NEW@<module>@tests_test_mcp_main.py_slice.py,Benign,Benign
shannot,13,4dc3d,NEW@<body>@shannot_executors_local.py_slice.py,Benign,Benign
shannot,13,4dc3d,NEW@<body>@tests_test_mcp_integration.py_slice.py,Benign,Benign
shannot,13,4dc3d,<module>@tests_conftest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,13,4dc3d,NEW@<module>@tests_test_cli_mcp_install.py_slice.py,Benign,Benign
shannot,13,4dc3d,<body>@tests_test_mcp_integration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,13,4dc3d,NEW@<module>@shannot_mcp_main.py_slice.py,Benign,Benign
shannot,13,4dc3d,NEW@<module>@shannot_sandbox.py_slice.py,Benign,Benign
shannot,13,4dc3d,NEW@<body>@tests_test_config.py_slice.py,Benign,Benign
shannot,13,4dc3d,NEW@<module>@lima_scripts_test_ssh_executor.py_slice.py,Benign,Benign
shannot,13,4dc3d,NEW@<body>@shannot_sandbox.py_slice.py,Benign,Benign
shannot,13,4dc3d,NEW@<module>@shannot_cli.py_slice.py,Benign,Benign
shannot,14,789e1,<module>@lima_scripts_test_ssh_executor.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,14,789e1,<body>@tests_test_config.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,14,789e1,<module>@scripts_test_mcp_server.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,14,789e1,<module>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,14,789e1,NEW@<module>@tests_test_mcp_main.py_slice.py,Benign,Benign
shannot,14,789e1,<body>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,14,789e1,NEW@<body>@tests_test_mcp_integration.py_slice.py,Benign,Benign
shannot,14,789e1,<module>@shannot_config.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,14,789e1,<module>@shannot_process.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,14,789e1,<module>@tests_conftest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,14,789e1,<body>@tests_test_mcp_integration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,14,789e1,NEW@<module>@shannot_mcp_main.py_slice.py,Benign,Benign
shannot,14,789e1,<module>@tests_test_cli_mcp_install.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,14,789e1,<body>@shannot_executors_local.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,14,789e1,NEW@<body>@tests_test_config.py_slice.py,Benign,Benign
shannot,14,789e1,<module>@shannot_cli.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,15,ca5c9,<module>@lima_scripts_test_ssh_executor.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,15,ca5c9,NEW@<module>@shannot_config.py_slice.py,Benign,Benign
shannot,15,ca5c9,<module>@scripts_test_mcp_server.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,15,ca5c9,NEW@mcp_server@tests_test_mcp_server.py_slice.py,Benign,Benign
shannot,15,ca5c9,<module>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,15,ca5c9,NEW@<module>@tests_test_mcp_main.py_slice.py,Benign,Benign
shannot,15,ca5c9,<body>@shannot_sandbox.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,15,ca5c9,NEW@<body>@tests_test_mcp_integration.py_slice.py,Benign,Benign
shannot,15,ca5c9,<module>@shannot_process.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,15,ca5c9,<module>@tests_conftest.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,15,ca5c9,NEW@<body>@tests_test_mcp_server.py_slice.py,Benign,Benign
shannot,15,ca5c9,NEW@<module>@tests_test_cli_mcp_install.py_slice.py,Benign,Benign
shannot,15,ca5c9,<body>@tests_test_mcp_integration.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,15,ca5c9,NEW@<module>@shannot_mcp_main.py_slice.py,Benign,Benign
shannot,15,ca5c9,<body>@shannot_executors_local.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
shannot,15,ca5c9,NEW@<body>@tests_test_config.py_slice.py,Benign,Benign
shannot,15,ca5c9,NEW@<module>@shannot_cli.py_slice.py,Benign,Benign
shannot,15,ca5c9,NEW@<body>@shannot_mcp_server.py_slice.py,Benign,Benign
logalert.py,0,b00c5,NEW@<module>@util.py_slice.py,Benign,Benign
logalert.py,0,b00c5,NEW@<module>@logalert.py_slice.py,Benign,Benign
logalert.py,1,70046,NEW@<module>@util.py_slice.py,Benign,Benign
logalert.py,1,70046,NEW@<module>@logalert.py_slice.py,Benign,Benign
logalert.py,2,56307,NEW@<module>@util.py_slice.py,Benign,Benign
logalert.py,2,56307,NEW@<module>@logalert.py_slice.py,Benign,Benign
logalert.py,3,18d4b,NEW@<module>@util.py_slice.py,Benign,Benign
logalert.py,3,18d4b,NEW@<module>@logalert.py_slice.py,Benign,Benign
logalert.py,4,09738,NEW@<module>@util.py_slice.py,Benign,Benign
logalert.py,4,09738,NEW@<module>@logalert.py_slice.py,Benign,Benign
logalert.py,5,d11b5,NEW@<module>@util.py_slice.py,Benign,Benign
logalert.py,5,d11b5,NEW@<module>@logalert.py_slice.py,Benign,Benign
logalert.py,6,6c173,NEW@<module>@util.py_slice.py,Benign,Benign
logalert.py,6,6c173,NEW@<module>@logalert.py_slice.py,Benign,Benign
logalert.py,7,b1c33,NEW@<module>@util.py_slice.py,Benign,Benign
logalert.py,7,b1c33,NEW@<module>@logalert.py_slice.py,Benign,Benign
logalert.py,8,c35cb,NEW@<module>@util.py_slice.py,Benign,Benign
logalert.py,8,c35cb,NEW@<module>@logalert.py_slice.py,Benign,Benign
Inventory,0,2ce8a,NEW@search@app.py_slice.py,Benign,Benign
Inventory,0,2ce8a,NEW@get_chart_data@app.py_slice.py,Benign,Benign
Inventory,0,2ce8a,NEW@<module>@app.py_slice.py,Benign,Benign
Inventory,0,2ce8a,NEW@dashboard@app.py_slice.py,Benign,Benign
Inventory,0,2ce8a,NEW@painel@app.py_slice.py,Benign,Benign
Inventory,0,2ce8a,NEW@get_data@app.py_slice.py,Undetermined,Undetermined
Inventory,0,2ce8a,NEW@machine_details@app.py_slice.py,Benign,Benign
Inventory,0,2ce8a,NEW@login@app.py_slice.py,Benign,Benign
Inventory,1,11009,machine_details@app.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Inventory,1,11009,NEW@get_chart_data@app.py_slice.py,Benign,Benign
Inventory,1,11009,NEW@<module>@utils_get_data.py_slice.py,Benign,Benign
Inventory,1,11009,NEW@<module>@app.py_slice.py,Benign,Benign
Inventory,1,11009,NEW@dashboard@app.py_slice.py,Benign,Benign
Inventory,1,11009,search@app.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Inventory,1,11009,get_data@app.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Inventory,1,11009,painel@app.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Inventory,1,11009,NEW@<body>@utils_get_data.py_slice.py,Undetermined,Undetermined
Inventory,1,11009,login@app.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Inventory,1,11009,NEW@<module>@utils_man_users.py_slice.py,Benign,Benign
Inventory,2,2af11,machine_details@app.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Inventory,2,2af11,<module>@utils_man_users.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Inventory,2,2af11,NEW@<module>@app.py_slice.py,Benign,Benign
Inventory,2,2af11,<module>@utils_get_data.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Inventory,2,2af11,get_chart_data@app.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
