repo_name,commit_num,commit,code_slice,classification,llm_classify_v2
HackerDoomsday,8,63891,start_gdi.py_starttunnel_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,8,63891,start_gdi.py_starthell_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,8,63891,start_gdi.py_startinvert_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,8,63891,start_gdi.py_startpanscreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,8,63891,start_gdi.py_startrottun_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,8,63891,start_gdi.py_startsmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,8,63891,start_gdi.py_starterrors_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,8,63891,start_gdi.py_startrastagHori_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,8,63891,start_gdi.py_startmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,8,63891,start_gdi.py_startswipescreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,8,63891,gui.py__lambda_12_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,8,63891,start_gdi.py_startvoid_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,8,63891,gui.py_handle_alt_f4_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,8,63891,main.py_start_chaos_in_thread_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,8,63891,main.py__module__slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,8,63891,start_gdi.py_startdrawimages_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,8,63891,gui.py_show_page_3_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,8,63891,start_gdi.py_startsines_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,8,63891,start_gdi.py_starticonscursor_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,8,63891,gui.py__lambda_11_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,9,587b0,start_gdi.py_starttunnel_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,9,587b0,start_gdi.py__module__slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,9,587b0,start_gdi.py_starthell_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,9,587b0,start_gdi.py_startinvert_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,9,587b0,start_gdi.py_startpanscreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,9,587b0,start_gdi.py_startrottun_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,9,587b0,start_gdi.py_startsmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,9,587b0,start_gdi.py_starterrors_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,9,587b0,start_gdi.py_startrastagHori_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,9,587b0,start_gdi.py_startmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,9,587b0,start_gdi.py_startswipescreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,9,587b0,unknown_worker_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,9,587b0,gui.py__lambda_12_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,9,587b0,start_gdi.py_startvoid_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,9,587b0,gui.py_handle_alt_f4_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,9,587b0,main.py_start_chaos_in_thread_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,9,587b0,main.py__module__slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,9,587b0,start_gdi.py_startdrawimages_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,9,587b0,gui.py_show_page_3_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,9,587b0,start_gdi.py_startsines_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,9,587b0,start_gdi.py_starticonscursor_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,9,587b0,gui.py__lambda_11_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,10,b73db,start_gdi.py_starttunnel_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,10,b73db,start_gdi.py__module__slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,10,b73db,start_gdi.py_starthell_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,10,b73db,start_gdi.py_startinvert_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,10,b73db,start_gdi.py_startpanscreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,10,b73db,start_gdi.py_startrottun_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,10,b73db,start_gdi.py_startsmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,10,b73db,start_gdi.py_starterrors_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,10,b73db,start_gdi.py_startrastagHori_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,10,b73db,start_gdi.py_startmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,10,b73db,start_gdi.py_startswipescreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,10,b73db,unknown_worker_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,10,b73db,gui.py__lambda_12_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,10,b73db,start_gdi.py_startvoid_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,10,b73db,gui.py_handle_alt_f4_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,10,b73db,main.py_start_chaos_in_thread_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,10,b73db,main.py__module__slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,10,b73db,start_gdi.py_startdrawimages_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,10,b73db,gui.py_show_page_3_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,10,b73db,start_gdi.py_startsines_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,10,b73db,start_gdi.py_starticonscursor_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,10,b73db,gui.py__lambda_11_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,11,cfc7a,start_gdi.py_starttunnel_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,11,cfc7a,start_gdi.py__module__slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,11,cfc7a,start_gdi.py_starthell_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,11,cfc7a,start_gdi.py_startinvert_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,11,cfc7a,start_gdi.py_startpanscreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,11,cfc7a,start_gdi.py_startrottun_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,11,cfc7a,start_gdi.py_startsmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,11,cfc7a,start_gdi.py_starterrors_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,11,cfc7a,start_gdi.py_startrastagHori_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,11,cfc7a,start_gdi.py_startmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,11,cfc7a,start_gdi.py_startswipescreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,11,cfc7a,unknown_worker_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,11,cfc7a,gui.py__lambda_12_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,11,cfc7a,start_gdi.py_startvoid_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,11,cfc7a,gui.py_handle_alt_f4_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,11,cfc7a,main.py_start_chaos_in_thread_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,11,cfc7a,main.py__module__slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,11,cfc7a,start_gdi.py_startdrawimages_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,11,cfc7a,gui.py_show_page_3_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,11,cfc7a,start_gdi.py_startsines_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,11,cfc7a,start_gdi.py_starticonscursor_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,11,cfc7a,gui.py__lambda_11_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,12,22e8b,start_gdi.py_starttunnel_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,12,22e8b,start_gdi.py__module__slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,12,22e8b,start_gdi.py_starthell_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,12,22e8b,start_gdi.py_startinvert_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,12,22e8b,start_gdi.py_startpanscreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,12,22e8b,start_gdi.py_startrottun_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,12,22e8b,start_gdi.py_startsmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,12,22e8b,start_gdi.py_starterrors_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,12,22e8b,start_gdi.py_startrastagHori_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,12,22e8b,start_gdi.py_startmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,12,22e8b,start_gdi.py_startswipescreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,12,22e8b,unknown_worker_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,12,22e8b,gui.py__lambda_12_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,12,22e8b,start_gdi.py_startvoid_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,12,22e8b,gui.py_handle_alt_f4_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,12,22e8b,main.py__module__slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,12,22e8b,start_gdi.py_startdrawimages_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,12,22e8b,gui.py_show_page_3_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,12,22e8b,start_gdi.py_startsines_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,12,22e8b,start_gdi.py_starticonscursor_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,12,22e8b,gui.py__lambda_11_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,13,584b5,start_gdi.py_starttunnel_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,13,584b5,start_gdi.py__module__slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,13,584b5,start_gdi.py_starthell_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,13,584b5,start_gdi.py_startinvert_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,13,584b5,start_gdi.py_startpanscreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,13,584b5,start_gdi.py_startrottun_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,13,584b5,start_gdi.py_startsmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,13,584b5,start_gdi.py_starterrors_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,13,584b5,start_gdi.py_startrastagHori_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,13,584b5,start_gdi.py_startmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,13,584b5,start_gdi.py_startswipescreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,13,584b5,unknown_worker_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,13,584b5,gui.py__lambda_12_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,13,584b5,start_gdi.py_startvoid_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,13,584b5,gui.py_handle_alt_f4_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,13,584b5,main.py__module__slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,13,584b5,start_gdi.py_startdrawimages_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,13,584b5,gui.py_show_page_3_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,13,584b5,start_gdi.py_startsines_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,13,584b5,start_gdi.py_starticonscursor_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,13,584b5,gui.py__lambda_11_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,14,79e7c,start_gdi.py_starttunnel_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,14,79e7c,start_gdi.py__module__slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,14,79e7c,start_gdi.py_starthell_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,14,79e7c,start_gdi.py_startinvert_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,14,79e7c,start_gdi.py_startpanscreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,14,79e7c,start_gdi.py_startrottun_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,14,79e7c,start_gdi.py_startsmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,14,79e7c,start_gdi.py_starterrors_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,14,79e7c,start_gdi.py_startrastagHori_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,14,79e7c,start_gdi.py_startmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,14,79e7c,start_gdi.py_startswipescreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,14,79e7c,unknown_worker_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,14,79e7c,gui.py__lambda_12_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,14,79e7c,start_gdi.py_startvoid_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,14,79e7c,gui.py_handle_alt_f4_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,14,79e7c,main.py__module__slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,14,79e7c,start_gdi.py_startdrawimages_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,14,79e7c,gui.py_show_page_3_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,14,79e7c,start_gdi.py_startsines_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,14,79e7c,start_gdi.py_starticonscursor_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,14,79e7c,gui.py__lambda_11_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,15,2b860,start_gdi.py_starttunnel_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,15,2b860,start_gdi.py_starthell_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,15,2b860,start_gdi.py_startinvert_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,15,2b860,start_gdi.py_startpanscreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,15,2b860,start_gdi.py_startrottun_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,15,2b860,start_gdi.py_startsmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,15,2b860,start_gdi.py_starterrors_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,15,2b860,start_gdi.py_startrastagHori_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,15,2b860,start_gdi.py_startmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,15,2b860,start_gdi.py_startswipescreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,15,2b860,unknown_worker_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,15,2b860,gui.py__lambda_12_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,15,2b860,start_gdi.py_startvoid_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,15,2b860,gui.py_handle_alt_f4_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,15,2b860,main.py__module__slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,15,2b860,start_gdi.py_startdrawimages_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,15,2b860,gui.py_show_page_3_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,15,2b860,start_gdi.py_startsines_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,15,2b860,start_gdi.py_starticonscursor_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,15,2b860,gui.py__lambda_11_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,16,de183,start_gdi.py_starttunnel_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,16,de183,gui.py__lambda_15_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,16,de183,start_gdi.py_starthell_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,16,de183,start_gdi.py_startinvert_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,16,de183,multimedia.py_change_txt_2_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,16,de183,gui.py__lambda_13_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,16,de183,start_gdi.py_startpanscreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,16,de183,start_gdi.py_startrottun_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,16,de183,gui.py_on_install_pressed_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,16,de183,start_gdi.py_startsmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,16,de183,start_gdi.py_starterrors_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,16,de183,start_gdi.py_startrastagHori_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,16,de183,start_gdi.py_startmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,16,de183,start_gdi.py_startswipescreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,16,de183,unknown_worker_slice.py,Undetermined Call Chain,Undetermined Call Chain
HackerDoomsday,16,de183,gui.py__lambda_12_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,16,de183,start_gdi.py_startvoid_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,16,de183,gui.py_handle_alt_f4_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,16,de183,main.py__module__slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,16,de183,start_gdi.py_startdrawimages_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,16,de183,gui.py__lambda_16_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,16,de183,start_gdi.py_startsines_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,16,de183,start_gdi.py_starticonscursor_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,17,2bf39,start_gdi.py_starttunnel_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,17,2bf39,gui.py__lambda_15_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,17,2bf39,start_gdi.py_starthell_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,17,2bf39,start_gdi.py_startinvert_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,17,2bf39,multimedia.py_change_txt_2_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,17,2bf39,gui.py__lambda_13_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,17,2bf39,start_gdi.py_startpanscreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,17,2bf39,start_gdi.py_startrottun_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,17,2bf39,gui.py_on_install_pressed_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,17,2bf39,start_gdi.py_startsmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,17,2bf39,start_gdi.py_starterrors_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,17,2bf39,start_gdi.py_startrastagHori_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,17,2bf39,start_gdi.py_startmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,17,2bf39,start_gdi.py_startswipescreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,17,2bf39,unknown_worker_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,17,2bf39,gui.py__lambda_12_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,17,2bf39,start_gdi.py_startvoid_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,17,2bf39,gui.py_handle_alt_f4_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,17,2bf39,main.py__module__slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,17,2bf39,start_gdi.py_startdrawimages_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,17,2bf39,gui.py__lambda_16_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,17,2bf39,start_gdi.py_startsines_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,17,2bf39,start_gdi.py_starticonscursor_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,18,b4360,start_gdi.py_starttunnel_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,18,b4360,gui.py__lambda_15_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,18,b4360,start_gdi.py_starthell_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,18,b4360,start_gdi.py_startinvert_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,18,b4360,multimedia.py_change_txt_2_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,18,b4360,gui.py__lambda_13_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,18,b4360,start_gdi.py_startpanscreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,18,b4360,start_gdi.py_startrottun_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,18,b4360,gui.py_on_install_pressed_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,18,b4360,start_gdi.py_startsmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,18,b4360,start_gdi.py_starterrors_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,18,b4360,start_gdi.py_startrastagHori_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,18,b4360,start_gdi.py_startmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,18,b4360,start_gdi.py_startswipescreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,18,b4360,gui.py__lambda_12_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,18,b4360,start_gdi.py_startvoid_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,18,b4360,gui.py_handle_alt_f4_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,18,b4360,main.py__module__slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,18,b4360,start_gdi.py_startdrawimages_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,18,b4360,gui.py__lambda_16_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,18,b4360,start_gdi.py_startsines_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,18,b4360,start_gdi.py_starticonscursor_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,19,09785,start_gdi.py_starttunnel_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,19,09785,gui.py__lambda_15_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,19,09785,start_gdi.py_starthell_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,19,09785,start_gdi.py_startinvert_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,19,09785,multimedia.py_change_txt_2_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,19,09785,gui.py__lambda_13_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,19,09785,start_gdi.py_startpanscreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,19,09785,start_gdi.py_startrottun_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,19,09785,gui.py_on_install_pressed_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,19,09785,start_gdi.py_startsmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,19,09785,start_gdi.py_starterrors_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,19,09785,start_gdi.py_startrastagHori_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,19,09785,start_gdi.py_startmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,19,09785,start_gdi.py_startswipescreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,19,09785,gui.py__lambda_12_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,19,09785,start_gdi.py_startvoid_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,19,09785,gui.py_handle_alt_f4_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,19,09785,main.py__module__slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,19,09785,start_gdi.py_startdrawimages_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,19,09785,gui.py__lambda_16_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,19,09785,start_gdi.py_startsines_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,19,09785,start_gdi.py_starticonscursor_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,20,9b8ec,start_gdi.py_starttunnel_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,20,9b8ec,start_gdi.py_starthell_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,20,9b8ec,start_gdi.py_startinvert_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,20,9b8ec,multimedia.py_change_txt_2_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,20,9b8ec,start_gdi.py_startpanscreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,20,9b8ec,start_gdi.py_startrottun_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,20,9b8ec,gui.py_on_install_pressed_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,20,9b8ec,start_gdi.py_startsmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,20,9b8ec,start_gdi.py_starterrors_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,20,9b8ec,start_gdi.py_startrastagHori_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,20,9b8ec,start_gdi.py_startmelt_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,20,9b8ec,start_gdi.py_startswipescreen_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,20,9b8ec,regedit_and_virus_safe.py_MinusRegedit_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,20,9b8ec,unknown_worker_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,20,9b8ec,start_gdi.py_startvoid_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,20,9b8ec,main.py__module__slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,20,9b8ec,start_gdi.py_startdrawimages_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,20,9b8ec,gui.py__lambda_16_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,20,9b8ec,start_gdi.py_startsines_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,20,9b8ec,start_gdi.py_starticonscursor_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,21,88b3c,start_gdi.py_starttunnel_slice.py,Benign Artifact,Benign Artifact
HackerDoomsday,21,88b3c,start_gdi.py_starthell_slice.py,Benign Artifact,Benign Artifact
