repo_name,commit_num,commit,prev_true_snapshot_label,true_snapshot_label,prev_pred_snapshot_label,pred_snapshot_label,true_snapshot_transition,pred_snapshot_transition,true_snapshot_malicious,pred_snapshot_malicious,new_slice_count,new_true_malicious_count,new_pred_malicious_count,candidate_true_same_malicious,candidate_pred_same_malicious,new_slice_details
Python-Trojan,27,c7a42,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
Python-Trojan,28,dbdf0,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@on_message@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python-Trojan,29,0c466,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,3,3,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@on_message@main.py_slice.py|T:Core Attack Chain|P:Full Attack Chain || NEW@on_ready@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python-Trojan,30,cae75,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,3,3,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@on_message@main.py_slice.py|T:Core Attack Chain|P:Full Attack Chain || NEW@on_ready@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python-Trojan,31,5e20f,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python-Trojan,32,a8447,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@on_message@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python-Trojan,33,d257a,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@on_message@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python-Trojan,34,ebc01,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,3,3,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@on_message@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@on_ready@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python-Trojan,35,9ebad,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,3,3,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@on_message@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@on_ready@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python-Trojan,36,c5c00,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
Python-Trojan,37,4ff7f,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
Python-Trojan,38,6ec89,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,3,3,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@on_message@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@on_ready@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python-Trojan,39,b5094,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@on_message@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python-Trojan,40,cfc93,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,3,3,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@on_message@main.py_slice.py|T:Core Attack Chain|P:Full Attack Chain || NEW@on_ready@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python-Trojan,41,9f8d6,Full Attack Chain,Full Attack Chain,Full Attack Chain,Core Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Core Attack Chain,1,1,3,3,3,1,0,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Core Attack Chain || NEW@on_message@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@on_ready@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python-Trojan,42,3dc3b,Full Attack Chain,Full Attack Chain,Core Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Core Attack Chain->Full Attack Chain,1,1,3,3,3,1,0,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Core Attack Chain || NEW@on_message@main.py_slice.py|T:Core Attack Chain|P:Full Attack Chain || NEW@on_ready@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python-malware-example,3,9a575,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<body>@C2.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python-ransomware,2,51e7c,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,2,1,1,1,1,NEW@<body>@encrypt_file.py_slice.py|T:Benign|P:Benign || NEW@<module>@myransomware.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python-ransomware,3,66f40,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,2,1,1,1,1,NEW@<body>@encrypt_file.py_slice.py|T:Benign|P:Benign || NEW@<module>@myransomware.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python-ransomware,4,baf83,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,2,1,1,1,1,NEW@<body>@encrypt_file.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@myransomware.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python-ransomware,5,517ce,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,2,1,1,1,1,NEW@<module>@files_finder.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@myransomware.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python-ransomware,6,eb661,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,2,1,1,1,1,NEW@<module>@files_finder.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@myransomware.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python-ransomware,7,a9616,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,3,1,1,1,1,NEW@<body>@encrypt_file.py_slice.py|T:Benign|P:Benign || NEW@<module>@files_finder.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@myransomware.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
PythonMalware_1/PythonMalware,1,3dd9f,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,0,0,1,1,NEW@<fakeNew>@mainMenu.py_slice.py|T:Undetermined|P:Undetermined
PythonMalware_1/PythonMalware,2,4f24c,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@malwarecontrol.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
PythonMalware_1/PythonMalware,3,d37f7,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<body>@malwareclient.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
PythonMalware_1/PythonMalware,4,1a793,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,0,0,1,1,NEW@<module>@packing_launcher.py_slice.py|T:Undetermined|P:Undetermined
PythonMalware_1/PythonMalware,5,19982,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
PythonMalware_1/PythonMalware,6,82162,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@b2.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
PythonReverseShellBasic,4,9c290,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@ReverseShell_client.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
PythonReverseShellBasic,6,5fe8a,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@ReverseShell_client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
PythonVirusExamples,2,7c4ab,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@ChromeLogger.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_KeyLogger_Prototype,2,381d9,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
Python_KeyLogger_Prototype,3,41ebc,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
Python_KeyLogger_Prototype,4,25ded,Core Attack Chain,Core Attack Chain,Core Attack Chain,Full Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Full Attack Chain,1,1,1,1,1,1,0,NEW@<module>@test.py_slice.py|T:Core Attack Chain|P:Full Attack Chain
Python_KeyLogger_Prototype,5,b01c9,Core Attack Chain,Core Attack Chain,Full Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Full Attack Chain->Core Attack Chain,1,1,1,1,1,1,0,NEW@<module>@test.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python_KeyLogger_Prototype,6,5289f,Core Attack Chain,Full Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Full Attack Chain,Core Attack Chain->Core Attack Chain,1,1,2,2,2,0,1,NEW@<module>@KYLR.py_slice.py|T:Full Attack Chain|P:Core Attack Chain || NEW@<module>@test.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Python_KeyLogger_Prototype,7,31447,Full Attack Chain,Full Attack Chain,Core Attack Chain,Core Attack Chain,Full Attack Chain->Full Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
Python_KeyLogger_Prototype,8,f1be2,Full Attack Chain,Full Attack Chain,Core Attack Chain,Core Attack Chain,Full Attack Chain->Full Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
Python_KeyLogger_Prototype,9,26dfd,Full Attack Chain,Full Attack Chain,Core Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Core Attack Chain->Full Attack Chain,1,1,1,1,1,1,0,NEW@<module>@KYLR.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_KeyLogger_Prototype,10,610e1,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
Python_KeyLogger_Prototype,11,bd512,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
Python_Malware,1,94282,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,3,3,1,1,NEW@<body>@Client.py_slice.py|T:Undetermined|P:Undetermined || NEW@<body>@Malware.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,2,26ec6,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,3,3,1,1,NEW@<body>@Client.py_slice.py|T:Undetermined|P:Undetermined || NEW@<body>@Malware.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,3,a9c9a,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,3,3,1,1,NEW@<body>@Client.py_slice.py|T:Undetermined|P:Undetermined || NEW@<body>@Malware.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,4,c2d9c,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,4,4,1,1,NEW@<body>@Client.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@Malware.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,5,3d3a2,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,3,3,1,1,NEW@<body>@Client.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,6,be405,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,3,3,1,1,NEW@<body>@Client.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,7,fe6b8,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@Client.py_slice.py|T:Benign|P:Benign || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,8,cd8a1,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,3,3,1,1,NEW@<body>@Client.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,9,e43f3,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@Client.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,10,1adc0,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@Client.py_slice.py|T:Benign|P:Benign || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,11,8eb41,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@Client.py_slice.py|T:Benign|P:Benign || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,12,678e6,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@Client.py_slice.py|T:Benign|P:Benign || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,13,a2c9c,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@Client.py_slice.py|T:Benign|P:Benign || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,14,1493b,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@Client.py_slice.py|T:Benign|P:Benign || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,15,4bfde,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@Client.py_slice.py|T:Benign|P:Benign || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,16,3b0f7,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@Client.py_slice.py|T:Benign|P:Benign || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,17,a263f,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@Client.py_slice.py|T:Benign|P:Benign || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,18,4dae7,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@Client.py_slice.py|T:Benign|P:Benign || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,19,95e44,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@Client.py_slice.py|T:Benign|P:Benign || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,20,c842d,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@Client.py_slice.py|T:Benign|P:Benign || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Python_Malware,21,f1354,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<body>@Client.py_slice.py|T:Benign|P:Benign || NEW@<module>@Client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@Malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
ScaryMalware,2,702da,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@malware.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
ScaryMalware,4,e22de,Full Attack Chain,Full Attack Chain,Full Attack Chain,Core Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Core Attack Chain,1,1,1,1,1,1,0,NEW@<module>@malware.py_slice.py|T:Full Attack Chain|P:Core Attack Chain
ScaryMalware,5,c5ff7,Full Attack Chain,Full Attack Chain,Core Attack Chain,Core Attack Chain,Full Attack Chain->Full Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@malware.py_slice.py|T:Full Attack Chain|P:Core Attack Chain
ScaryMalware,6,2e6cf,Full Attack Chain,Full Attack Chain,Core Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Core Attack Chain->Full Attack Chain,1,1,1,1,1,1,0,NEW@<module>@malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
ScaryMalware,7,2c725,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
ScaryMalware,8,3b2cc,Full Attack Chain,Full Attack Chain,Full Attack Chain,Core Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Core Attack Chain,1,1,1,1,1,1,0,NEW@<module>@malware.py_slice.py|T:Full Attack Chain|P:Core Attack Chain
ScaryMalware,9,06075,Full Attack Chain,Full Attack Chain,Core Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Core Attack Chain->Full Attack Chain,1,1,1,1,1,1,0,NEW@<module>@malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
ScaryMalware,10,36f13,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@malware.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Spyware,1,84840,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,5,5,5,1,1,NEW@<body>@WindowTracker.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@keylogger.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@WindowTracker.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@keylogger.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Spyware,2,7952d,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,6,5,5,1,1,NEW@<body>@FileHandler.py_slice.py|T:Benign|P:Benign || NEW@<body>@WindowTracker.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@keylogger.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@WindowTracker.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@keylogger.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Spyware,3,53c4a,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,5,3,3,1,1,NEW@<body>@Screenshot.py_slice.py|T:Undetermined|P:Undetermined || NEW@<body>@WindowTracker.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@Screenshot.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@WindowTracker.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
Spyware,4,289d2,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,3,3,3,1,1,NEW@<body>@WindowTracker.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@WindowTracker.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
