repo_name,slice_id,first_commit_num,first_commit,first_state,first_cf_commit_num,first_cf_commit,first_cf_state,starts_as_cf,timeline_len,cf_occurrence_count,cf_commit_nums,cf_commits,state_path,timeline,has_cf
algo,<module>@tests_unit_test_generated_configs.py_slice.py,15,a29b0,Benign,,,,0,24,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,15(a29b0):Benign -> 16(55412):Benign -> 17(be744):Benign -> 18(c4953):Benign -> 19(358d5):Benign -> 20(5214c):Benign -> 21(4289d):Benign -> 22(2ab57):Benign -> 23(172fc):Benign -> 24(b8210):Benign -> 25(9cc0b):Benign -> 26(f668a):Benign -> 27(72900):Benign -> 28(4bb13):Benign -> 29(b2242):Benign -> 30(9515e):Benign -> 31(ba729):Benign -> 32(cfda2):Benign -> 33(f4e2b):Benign -> 34(42aa6):Benign -> 35(21e21):Benign -> 36(c5b88):Benign -> 37(98483):Benign -> 38(5a722):Benign,0
algo,<module>@tests_unit_test_list_servers.py_slice.py,38,5a722,Benign,,,,0,1,0,,,Benign,38(5a722):Benign,0
algo,<module>@tests_unit_test_openssl_compatibility.py_slice.py,15,a29b0,Benign,,,,0,24,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,15(a29b0):Benign -> 16(55412):Benign -> 17(be744):Benign -> 18(c4953):Benign -> 19(358d5):Benign -> 20(5214c):Benign -> 21(4289d):Benign -> 22(2ab57):Benign -> 23(172fc):Benign -> 24(b8210):Benign -> 25(9cc0b):Benign -> 26(f668a):Benign -> 27(72900):Benign -> 28(4bb13):Benign -> 29(b2242):Benign -> 30(9515e):Benign -> 31(ba729):Benign -> 32(cfda2):Benign -> 33(f4e2b):Benign -> 34(42aa6):Benign -> 35(21e21):Benign -> 36(c5b88):Benign -> 37(98483):Benign -> 38(5a722):Benign,0
algo,<module>@tests_unit_test_scaleway_fix.py_slice.py,29,b2242,Benign,,,,0,10,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,29(b2242):Benign -> 30(9515e):Benign -> 31(ba729):Benign -> 32(cfda2):Benign -> 33(f4e2b):Benign -> 34(42aa6):Benign -> 35(21e21):Benign -> 36(c5b88):Benign -> 37(98483):Benign -> 38(5a722):Benign,0
algo,<module>@tests_unit_test_strongswan_templates.py_slice.py,22,2ab57,Benign,,,,0,17,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,22(2ab57):Benign -> 23(172fc):Benign -> 24(b8210):Benign -> 25(9cc0b):Benign -> 26(f668a):Benign -> 27(72900):Benign -> 28(4bb13):Benign -> 29(b2242):Benign -> 30(9515e):Benign -> 31(ba729):Benign -> 32(cfda2):Benign -> 33(f4e2b):Benign -> 34(42aa6):Benign -> 35(21e21):Benign -> 36(c5b88):Benign -> 37(98483):Benign -> 38(5a722):Benign,0
algo,<module>@tests_unit_test_template_rendering.py_slice.py,15,a29b0,Benign,,,,0,24,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,15(a29b0):Benign -> 16(55412):Benign -> 17(be744):Benign -> 18(c4953):Benign -> 19(358d5):Benign -> 20(5214c):Benign -> 21(4289d):Benign -> 22(2ab57):Benign -> 23(172fc):Benign -> 24(b8210):Benign -> 25(9cc0b):Benign -> 26(f668a):Benign -> 27(72900):Benign -> 28(4bb13):Benign -> 29(b2242):Benign -> 30(9515e):Benign -> 31(ba729):Benign -> 32(cfda2):Benign -> 33(f4e2b):Benign -> 34(42aa6):Benign -> 35(21e21):Benign -> 36(c5b88):Benign -> 37(98483):Benign -> 38(5a722):Benign,0
algo,<module>@tests_unit_test_user_management.py_slice.py,15,a29b0,Benign,,,,0,24,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,15(a29b0):Benign -> 16(55412):Benign -> 17(be744):Benign -> 18(c4953):Benign -> 19(358d5):Benign -> 20(5214c):Benign -> 21(4289d):Benign -> 22(2ab57):Benign -> 23(172fc):Benign -> 24(b8210):Benign -> 25(9cc0b):Benign -> 26(f668a):Benign -> 27(72900):Benign -> 28(4bb13):Benign -> 29(b2242):Benign -> 30(9515e):Benign -> 31(ba729):Benign -> 32(cfda2):Benign -> 33(f4e2b):Benign -> 34(42aa6):Benign -> 35(21e21):Benign -> 36(c5b88):Benign -> 37(98483):Benign -> 38(5a722):Benign,0
algo,<module>@tests_unit_test_wireguard_key_generation.py_slice.py,20,5214c,Benign,,,,0,19,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,20(5214c):Benign -> 21(4289d):Benign -> 22(2ab57):Benign -> 23(172fc):Benign -> 24(b8210):Benign -> 25(9cc0b):Benign -> 26(f668a):Benign -> 27(72900):Benign -> 28(4bb13):Benign -> 29(b2242):Benign -> 30(9515e):Benign -> 31(ba729):Benign -> 32(cfda2):Benign -> 33(f4e2b):Benign -> 34(42aa6):Benign -> 35(21e21):Benign -> 36(c5b88):Benign -> 37(98483):Benign -> 38(5a722):Benign,0
algo,<module>@tests_unit_test_yaml_jinja2_expressions.py_slice.py,23,172fc,Benign,,,,0,16,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,23(172fc):Benign -> 24(b8210):Benign -> 25(9cc0b):Benign -> 26(f668a):Benign -> 27(72900):Benign -> 28(4bb13):Benign -> 29(b2242):Benign -> 30(9515e):Benign -> 31(ba729):Benign -> 32(cfda2):Benign -> 33(f4e2b):Benign -> 34(42aa6):Benign -> 35(21e21):Benign -> 36(c5b88):Benign -> 37(98483):Benign -> 38(5a722):Benign,0
algo,<module>@tests_validate_jinja2_templates.py_slice.py,22,2ab57,Benign,,,,0,17,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,22(2ab57):Benign -> 23(172fc):Benign -> 24(b8210):Benign -> 25(9cc0b):Benign -> 26(f668a):Benign -> 27(72900):Benign -> 28(4bb13):Benign -> 29(b2242):Benign -> 30(9515e):Benign -> 31(ba729):Benign -> 32(cfda2):Benign -> 33(f4e2b):Benign -> 34(42aa6):Benign -> 35(21e21):Benign -> 36(c5b88):Benign -> 37(98483):Benign -> 38(5a722):Benign,0
algo,test_variables@tests_conftest.py_slice.py,33,f4e2b,Benign,,,,0,6,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign,33(f4e2b):Benign -> 34(42aa6):Benign -> 35(21e21):Benign -> 36(c5b88):Benign -> 37(98483):Benign -> 38(5a722):Benign,0
badsecrets,<body>@badsecrets.py_slice.py,14,02307,Benign,15,70643,Core Attack Chain,0,4,1,15,70643,Benign -> Core Attack Chain -> Benign -> Benign,14(02307):Benign -> 15(70643):Core Attack Chain -> 16(a0abe):Benign -> 17(ef66b):Benign,1
badsecrets,<body>@badsecrets_base.py_slice.py,18,73835,Benign,,,,0,71,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,18(73835):Benign -> 19(ca78d):Benign -> 20(47741):Benign -> 21(ba102):Benign -> 22(c2636):Benign -> 23(8ffb0):Benign -> 24(fe470):Benign -> 25(9f1e4):Benign -> 26(51afc):Benign -> 27(94ac1):Benign -> 28(43a9f):Benign -> 29(2bc2a):Benign -> 30(30f59):Benign -> 31(8957d):Benign -> 32(2006c):Benign -> 33(e30b2):Benign -> 34(d3cb4):Benign -> 35(1b178):Benign -> 36(677b1):Benign -> 37(4b693):Benign -> 38(4cae8):Benign -> 39(e4a30):Benign -> 40(04d29):Benign -> 41(d3c43):Benign -> 42(99673):Benign -> 43(73de7):Benign -> 44(9de39):Benign -> 45(2b305):Benign -> 46(7ec6d):Benign -> 47(3d5cb):Benign -> 48(884f4):Benign -> 49(854b4):Benign -> 50(d42ef):Benign -> 51(1aeae):Benign -> 52(a2b15):Benign -> 53(00f9c):Benign -> 54(0ded3):Benign -> 55(43811):Benign -> 56(7c225):Benign -> 57(657b7):Benign -> 58(45483):Benign -> 59(14cf4):Benign -> 60(ec153):Benign -> 61(6368b):Benign -> 62(14fda):Benign -> 63(1792f):Benign -> 64(cbf6c):Benign -> 65(9ed96):Benign -> 66(9f23c):Benign -> 67(ad59a):Benign -> 68(0774c):Benign -> 69(aecba):Benign -> 70(aa5b4):Benign -> 71(28639):Benign -> 72(63ca7):Benign -> 73(13b07):Benign -> 74(3394c):Benign -> 75(7dea4):Benign -> 76(76c95):Benign -> 77(d9e25):Benign -> 78(8d722):Benign -> 79(5f195):Benign -> 80(32ee6):Benign -> 81(0886d):Benign -> 82(8c89e):Benign -> 83(206cf):Benign -> 84(2de15):Benign -> 85(372d8):Benign -> 86(1b757):Benign -> 87(e525c):Benign -> 88(65e06):Benign,0
badsecrets,<body>@badsecrets_helpers.py_slice.py,62,14fda,Benign,,,,0,27,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,62(14fda):Benign -> 63(1792f):Benign -> 64(cbf6c):Benign -> 65(9ed96):Benign -> 66(9f23c):Benign -> 67(ad59a):Benign -> 68(0774c):Benign -> 69(aecba):Benign -> 70(aa5b4):Benign -> 71(28639):Benign -> 72(63ca7):Benign -> 73(13b07):Benign -> 74(3394c):Benign -> 75(7dea4):Benign -> 76(76c95):Benign -> 77(d9e25):Benign -> 78(8d722):Benign -> 79(5f195):Benign -> 80(32ee6):Benign -> 81(0886d):Benign -> 82(8c89e):Benign -> 83(206cf):Benign -> 84(2de15):Benign -> 85(372d8):Benign -> 86(1b757):Benign -> 87(e525c):Benign -> 88(65e06):Benign,0
badsecrets,<body>@badsecrets_modules_aspnet_viewstate.py_slice.py,18,73835,Benign,,,,0,71,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,18(73835):Benign -> 19(ca78d):Benign -> 20(47741):Benign -> 21(ba102):Benign -> 22(c2636):Benign -> 23(8ffb0):Benign -> 24(fe470):Benign -> 25(9f1e4):Benign -> 26(51afc):Benign -> 27(94ac1):Benign -> 28(43a9f):Benign -> 29(2bc2a):Benign -> 30(30f59):Benign -> 31(8957d):Benign -> 32(2006c):Benign -> 33(e30b2):Benign -> 34(d3cb4):Benign -> 35(1b178):Benign -> 36(677b1):Benign -> 37(4b693):Benign -> 38(4cae8):Benign -> 39(e4a30):Benign -> 40(04d29):Benign -> 41(d3c43):Benign -> 42(99673):Benign -> 43(73de7):Benign -> 44(9de39):Benign -> 45(2b305):Benign -> 46(7ec6d):Benign -> 47(3d5cb):Benign -> 48(884f4):Benign -> 49(854b4):Benign -> 50(d42ef):Benign -> 51(1aeae):Benign -> 52(a2b15):Benign -> 53(00f9c):Benign -> 54(0ded3):Benign -> 55(43811):Benign -> 56(7c225):Benign -> 57(657b7):Benign -> 58(45483):Benign -> 59(14cf4):Benign -> 60(ec153):Benign -> 61(6368b):Benign -> 62(14fda):Benign -> 63(1792f):Benign -> 64(cbf6c):Benign -> 65(9ed96):Benign -> 66(9f23c):Benign -> 67(ad59a):Benign -> 68(0774c):Benign -> 69(aecba):Benign -> 70(aa5b4):Benign -> 71(28639):Benign -> 72(63ca7):Benign -> 73(13b07):Benign -> 74(3394c):Benign -> 75(7dea4):Benign -> 76(76c95):Benign -> 77(d9e25):Benign -> 78(8d722):Benign -> 79(5f195):Benign -> 80(32ee6):Benign -> 81(0886d):Benign -> 82(8c89e):Benign -> 83(206cf):Benign -> 84(2de15):Benign -> 85(372d8):Benign -> 86(1b757):Benign -> 87(e525c):Benign -> 88(65e06):Benign,0
badsecrets,<body>@badsecrets_modules_django_signedcookies.py_slice.py,18,73835,Benign,,,,0,71,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,18(73835):Benign -> 19(ca78d):Benign -> 20(47741):Benign -> 21(ba102):Benign -> 22(c2636):Benign -> 23(8ffb0):Benign -> 24(fe470):Benign -> 25(9f1e4):Benign -> 26(51afc):Benign -> 27(94ac1):Benign -> 28(43a9f):Benign -> 29(2bc2a):Benign -> 30(30f59):Benign -> 31(8957d):Benign -> 32(2006c):Benign -> 33(e30b2):Benign -> 34(d3cb4):Benign -> 35(1b178):Benign -> 36(677b1):Benign -> 37(4b693):Benign -> 38(4cae8):Benign -> 39(e4a30):Benign -> 40(04d29):Benign -> 41(d3c43):Benign -> 42(99673):Benign -> 43(73de7):Benign -> 44(9de39):Benign -> 45(2b305):Benign -> 46(7ec6d):Benign -> 47(3d5cb):Benign -> 48(884f4):Benign -> 49(854b4):Benign -> 50(d42ef):Benign -> 51(1aeae):Benign -> 52(a2b15):Benign -> 53(00f9c):Benign -> 54(0ded3):Benign -> 55(43811):Benign -> 56(7c225):Benign -> 57(657b7):Benign -> 58(45483):Benign -> 59(14cf4):Benign -> 60(ec153):Benign -> 61(6368b):Benign -> 62(14fda):Benign -> 63(1792f):Benign -> 64(cbf6c):Benign -> 65(9ed96):Benign -> 66(9f23c):Benign -> 67(ad59a):Benign -> 68(0774c):Benign -> 69(aecba):Benign -> 70(aa5b4):Benign -> 71(28639):Benign -> 72(63ca7):Benign -> 73(13b07):Benign -> 74(3394c):Benign -> 75(7dea4):Benign -> 76(76c95):Benign -> 77(d9e25):Benign -> 78(8d722):Benign -> 79(5f195):Benign -> 80(32ee6):Benign -> 81(0886d):Benign -> 82(8c89e):Benign -> 83(206cf):Benign -> 84(2de15):Benign -> 85(372d8):Benign -> 86(1b757):Benign -> 87(e525c):Benign -> 88(65e06):Benign,0
badsecrets,<body>@badsecrets_modules_flask_signedcookies.py_slice.py,25,9f1e4,Benign,,,,0,64,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,25(9f1e4):Benign -> 26(51afc):Benign -> 27(94ac1):Benign -> 28(43a9f):Benign -> 29(2bc2a):Benign -> 30(30f59):Benign -> 31(8957d):Benign -> 32(2006c):Benign -> 33(e30b2):Benign -> 34(d3cb4):Benign -> 35(1b178):Benign -> 36(677b1):Benign -> 37(4b693):Benign -> 38(4cae8):Benign -> 39(e4a30):Benign -> 40(04d29):Benign -> 41(d3c43):Benign -> 42(99673):Benign -> 43(73de7):Benign -> 44(9de39):Benign -> 45(2b305):Benign -> 46(7ec6d):Benign -> 47(3d5cb):Benign -> 48(884f4):Benign -> 49(854b4):Benign -> 50(d42ef):Benign -> 51(1aeae):Benign -> 52(a2b15):Benign -> 53(00f9c):Benign -> 54(0ded3):Benign -> 55(43811):Benign -> 56(7c225):Benign -> 57(657b7):Benign -> 58(45483):Benign -> 59(14cf4):Benign -> 60(ec153):Benign -> 61(6368b):Benign -> 62(14fda):Benign -> 63(1792f):Benign -> 64(cbf6c):Benign -> 65(9ed96):Benign -> 66(9f23c):Benign -> 67(ad59a):Benign -> 68(0774c):Benign -> 69(aecba):Benign -> 70(aa5b4):Benign -> 71(28639):Benign -> 72(63ca7):Benign -> 73(13b07):Benign -> 74(3394c):Benign -> 75(7dea4):Benign -> 76(76c95):Benign -> 77(d9e25):Benign -> 78(8d722):Benign -> 79(5f195):Benign -> 80(32ee6):Benign -> 81(0886d):Benign -> 82(8c89e):Benign -> 83(206cf):Benign -> 84(2de15):Benign -> 85(372d8):Benign -> 86(1b757):Benign -> 87(e525c):Benign -> 88(65e06):Benign,0
badsecrets,<body>@badsecrets_modules_flask_signingkey.py_slice.py,18,73835,Benign,,,,0,7,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,18(73835):Benign -> 19(ca78d):Benign -> 20(47741):Benign -> 21(ba102):Benign -> 22(c2636):Benign -> 23(8ffb0):Benign -> 24(fe470):Benign,0
badsecrets,<body>@badsecrets_modules_generic_jwt.py_slice.py,25,9f1e4,Benign,,,,0,64,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,25(9f1e4):Benign -> 26(51afc):Benign -> 27(94ac1):Benign -> 28(43a9f):Benign -> 29(2bc2a):Benign -> 30(30f59):Benign -> 31(8957d):Benign -> 32(2006c):Benign -> 33(e30b2):Benign -> 34(d3cb4):Benign -> 35(1b178):Benign -> 36(677b1):Benign -> 37(4b693):Benign -> 38(4cae8):Benign -> 39(e4a30):Benign -> 40(04d29):Benign -> 41(d3c43):Benign -> 42(99673):Benign -> 43(73de7):Benign -> 44(9de39):Benign -> 45(2b305):Benign -> 46(7ec6d):Benign -> 47(3d5cb):Benign -> 48(884f4):Benign -> 49(854b4):Benign -> 50(d42ef):Benign -> 51(1aeae):Benign -> 52(a2b15):Benign -> 53(00f9c):Benign -> 54(0ded3):Benign -> 55(43811):Benign -> 56(7c225):Benign -> 57(657b7):Benign -> 58(45483):Benign -> 59(14cf4):Benign -> 60(ec153):Benign -> 61(6368b):Benign -> 62(14fda):Benign -> 63(1792f):Benign -> 64(cbf6c):Benign -> 65(9ed96):Benign -> 66(9f23c):Benign -> 67(ad59a):Benign -> 68(0774c):Benign -> 69(aecba):Benign -> 70(aa5b4):Benign -> 71(28639):Benign -> 72(63ca7):Benign -> 73(13b07):Benign -> 74(3394c):Benign -> 75(7dea4):Benign -> 76(76c95):Benign -> 77(d9e25):Benign -> 78(8d722):Benign -> 79(5f195):Benign -> 80(32ee6):Benign -> 81(0886d):Benign -> 82(8c89e):Benign -> 83(206cf):Benign -> 84(2de15):Benign -> 85(372d8):Benign -> 86(1b757):Benign -> 87(e525c):Benign -> 88(65e06):Benign,0
badsecrets,<body>@badsecrets_modules_peoplesoft_pstoken.py_slice.py,18,73835,Benign,23,8ffb0,Core Attack Chain,0,71,1,23,8ffb0,Benign -> Benign -> Benign -> Benign -> Benign -> Core Attack Chain -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,18(73835):Benign -> 19(ca78d):Benign -> 20(47741):Benign -> 21(ba102):Benign -> 22(c2636):Benign -> 23(8ffb0):Core Attack Chain -> 24(fe470):Benign -> 25(9f1e4):Benign -> 26(51afc):Benign -> 27(94ac1):Benign -> 28(43a9f):Benign -> 29(2bc2a):Benign -> 30(30f59):Benign -> 31(8957d):Benign -> 32(2006c):Benign -> 33(e30b2):Benign -> 34(d3cb4):Benign -> 35(1b178):Benign -> 36(677b1):Benign -> 37(4b693):Benign -> 38(4cae8):Benign -> 39(e4a30):Benign -> 40(04d29):Benign -> 41(d3c43):Benign -> 42(99673):Benign -> 43(73de7):Benign -> 44(9de39):Benign -> 45(2b305):Benign -> 46(7ec6d):Benign -> 47(3d5cb):Benign -> 48(884f4):Benign -> 49(854b4):Benign -> 50(d42ef):Benign -> 51(1aeae):Benign -> 52(a2b15):Benign -> 53(00f9c):Benign -> 54(0ded3):Benign -> 55(43811):Benign -> 56(7c225):Benign -> 57(657b7):Benign -> 58(45483):Benign -> 59(14cf4):Benign -> 60(ec153):Benign -> 61(6368b):Benign -> 62(14fda):Benign -> 63(1792f):Benign -> 64(cbf6c):Benign -> 65(9ed96):Benign -> 66(9f23c):Benign -> 67(ad59a):Benign -> 68(0774c):Benign -> 69(aecba):Benign -> 70(aa5b4):Benign -> 71(28639):Benign -> 72(63ca7):Benign -> 73(13b07):Benign -> 74(3394c):Benign -> 75(7dea4):Benign -> 76(76c95):Benign -> 77(d9e25):Benign -> 78(8d722):Benign -> 79(5f195):Benign -> 80(32ee6):Benign -> 81(0886d):Benign -> 82(8c89e):Benign -> 83(206cf):Benign -> 84(2de15):Benign -> 85(372d8):Benign -> 86(1b757):Benign -> 87(e525c):Benign -> 88(65e06):Benign,1
badsecrets,<body>@badsecrets_modules_rails6_signedcookies.py_slice.py,24,fe470,Benign,,,,0,1,0,,,Benign,24(fe470):Benign,0
badsecrets,<body>@badsecrets_modules_rails_secretkeybase.py_slice.py,25,9f1e4,Benign,,,,0,64,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,25(9f1e4):Benign -> 26(51afc):Benign -> 27(94ac1):Benign -> 28(43a9f):Benign -> 29(2bc2a):Benign -> 30(30f59):Benign -> 31(8957d):Benign -> 32(2006c):Benign -> 33(e30b2):Benign -> 34(d3cb4):Benign -> 35(1b178):Benign -> 36(677b1):Benign -> 37(4b693):Benign -> 38(4cae8):Benign -> 39(e4a30):Benign -> 40(04d29):Benign -> 41(d3c43):Benign -> 42(99673):Benign -> 43(73de7):Benign -> 44(9de39):Benign -> 45(2b305):Benign -> 46(7ec6d):Benign -> 47(3d5cb):Benign -> 48(884f4):Benign -> 49(854b4):Benign -> 50(d42ef):Benign -> 51(1aeae):Benign -> 52(a2b15):Benign -> 53(00f9c):Benign -> 54(0ded3):Benign -> 55(43811):Benign -> 56(7c225):Benign -> 57(657b7):Benign -> 58(45483):Benign -> 59(14cf4):Benign -> 60(ec153):Benign -> 61(6368b):Benign -> 62(14fda):Benign -> 63(1792f):Benign -> 64(cbf6c):Benign -> 65(9ed96):Benign -> 66(9f23c):Benign -> 67(ad59a):Benign -> 68(0774c):Benign -> 69(aecba):Benign -> 70(aa5b4):Benign -> 71(28639):Benign -> 72(63ca7):Benign -> 73(13b07):Benign -> 74(3394c):Benign -> 75(7dea4):Benign -> 76(76c95):Benign -> 77(d9e25):Benign -> 78(8d722):Benign -> 79(5f195):Benign -> 80(32ee6):Benign -> 81(0886d):Benign -> 82(8c89e):Benign -> 83(206cf):Benign -> 84(2de15):Benign -> 85(372d8):Benign -> 86(1b757):Benign -> 87(e525c):Benign -> 88(65e06):Benign,0
badsecrets,<body>@badsecrets_modules_telerik_encryptionkey.py_slice.py,62,14fda,Benign,,,,0,27,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,62(14fda):Benign -> 63(1792f):Benign -> 64(cbf6c):Benign -> 65(9ed96):Benign -> 66(9f23c):Benign -> 67(ad59a):Benign -> 68(0774c):Benign -> 69(aecba):Benign -> 70(aa5b4):Benign -> 71(28639):Benign -> 72(63ca7):Benign -> 73(13b07):Benign -> 74(3394c):Benign -> 75(7dea4):Benign -> 76(76c95):Benign -> 77(d9e25):Benign -> 78(8d722):Benign -> 79(5f195):Benign -> 80(32ee6):Benign -> 81(0886d):Benign -> 82(8c89e):Benign -> 83(206cf):Benign -> 84(2de15):Benign -> 85(372d8):Benign -> 86(1b757):Benign -> 87(e525c):Benign -> 88(65e06):Benign,0
